equip,start,end,qty
ав 760 Й1,2023-12-10 14:18:28.168321,2023-12-10 19:42:05.004096,526.4038805343034
ав 760 Й1,2023-11-22 02:48:21.711085,2023-11-22 09:45:45.419399,510.7886834403452
ав 760 Й3,2023-08-01 12:14:41.922599,2023-08-01 17:29:04.085144,510.153203834104
ав 760 Й5,2023-07-18 11:14:05.458855,2023-07-18 16:47:04.927473,507.23790033263145
ав 760 Й5,2023-12-14 05:38:10.247664,2023-12-14 12:06:50.156644,481.3305418429118
ав 760 Й5,2023-08-09 21:31:20.623054,2023-08-10 04:29:07.057471,466.9662985123481
ав 760 Й1,2023-03-06 15:57:55.881564,2023-03-06 21:50:49.319830,503.5299048524346
ав 760 Й5,2023-05-18 06:44:37.919461,2023-05-18 11:55:30.560918,522.9583339860475
ав 760 Й5,2023-01-16 07:22:59.140868,2023-01-16 14:12:15.207070,512.3963110925813
ав 760 Й1,2023-05-28 07:06:53.044207,2023-05-28 12:22:17.864577,439.85487243321614
ав 760 Й5,2023-02-28 23:14:06.466424,2023-03-01 04:41:40.896498,498.7946380578038
ав 760 Й5,2023-07-25 05:34:58.018289,2023-07-25 12:09:36.782306,519.9626036348291
ав 760 Й5,2023-06-19 16:23:01.447257,2023-06-19 09:08:12.068003,527.8685331602051
ав 760 Й3,2023-11-09 19:22:10.075159,2023-11-10 00:50:59.195205,502.15501272224793
ав 760 Й1,2023-06-18 23:22:54.153223,2023-06-19 05:16:25.947175,507.4957128624955
ав 760 Й1,2023-01-30 20:39:07.799022,2023-01-31 03:25:16.652375,513.4147566214878
ав 760 Й1,2023-11-12 06:47:27.876781,2023-11-12 13:44:59.095826,439.9803144968387
ав 760 Й1,2023-03-28 20:01:08.053554,2023-03-29 01:05:21.636115,495.8493715763076
ав 760 Й5,2023-04-09 09:32:10.050084,2023-04-09 15:42:10.833718,516.5171611981217
ав 760 Й3,2023-11-02 20:13:57.543633,2023-11-03 02:37:57.384903,537.1641529953899
ав 760 Й5,2023-11-03 20:34:43.425738,2023-11-04 03:11:22.811246,483.6128210353867
ав 760 Й1,2023-07-11 15:22:09.707128,2023-07-11 20:44:15.924389,513.5026956696654
ав 760 Й5,2023-09-20 09:06:38.104659,2023-09-20 14:46:45.178394,504.29532939973745
ав 760 Й1,2023-09-27 05:13:59.986794,2023-09-27 11:10:42.252488,460.2845706555964
ав 760 Й5,2023-11-25 13:44:26.359526,2023-11-25 19:21:38.680445,484.6564995425814
ав 760 Й1,2023-05-31 10:18:08.694210,2023-05-31 15:23:59.528757,514.0438310048147
ав 760 Й1,2023-10-08 13:23:27.604045,2023-10-08 19:05:21.927233,480.86855245379365
ав 760 Й5,2023-01-26 05:44:41.801927,2023-01-26 11:10:45.325213,543.0590585736591
ав 760 Й3,2023-05-25 09:52:58.406981,2023-05-25 15:13:23.322916,488.72519706147403
ав 760 Й3,2023-09-29 13:27:44.097705,2023-09-29 19:15:24.567358,458.13319944591825
ав 760 Й3,2023-03-15 22:49:41.058669,2023-03-16 05:28:58.073288,489.7231467914892
ав 760 Й1,2023-02-20 09:28:08.936022,2023-02-20 16:01:26.883149,503.36374846751306
ав 760 Й1,2023-08-16 08:43:56.406552,2023-08-16 15:11:13.479420,528.0230265140435
ав 760 Й5,2023-03-16 21:29:54.679731,2023-03-17 03:02:22.387044,506.7529119893415
ав 760 Й5,2023-07-28 19:55:57.194027,2023-07-29 01:23:41.714572,480.28928346414136
ав 760 Й5,2023-12-19 21:29:23.029261,2023-12-20 04:11:38.247585,515.1334997361162
ав 760 Й5,2023-01-15 22:31:44.065611,2023-01-16 05:16:33.416269,499.5266233241606
ав 760 Й3,2023-05-06 01:03:36.215352,2023-05-06 06:41:08.049791,473.8793916319968
ав 760 Й3,2023-03-13 21:50:07.446532,2023-03-13 17:13:55.479419,534.113070851978
ав 760 Й1,2023-12-06 10:40:15.985978,2023-12-06 16:40:18.669022,506.8279572823534
ав 760 Й3,2023-10-13 06:57:57.304998,2023-10-13 13:09:10.999522,524.5382876799559
ав 760 Й1,2023-11-05 13:18:40.100289,2023-11-05 18:39:50.369405,511.42576356501615
ав 760 Й1,2023-03-16 06:02:30.660195,2023-03-16 12:32:18.031175,487.698637854453
ав 760 Й5,2023-06-28 21:51:39.721533,2023-06-29 02:56:12.418390,503.90855598466646
ав 760 Й3,2023-04-04 09:43:40.171097,2023-04-04 15:56:38.942630,543.1821278123424
ав 760 Й1,2023-02-19 07:29:58.124932,2023-02-19 13:30:34.302431,544.0359296210614
ав 760 Й5,2023-05-22 14:57:40.424158,2023-05-22 20:55:00.106989,499.5233312772861
ав 760 Й3,2023-05-10 07:22:28.343446,2023-05-10 13:48:01.231740,460.7005131381674
ав 760 Й1,2023-02-07 08:12:36.542192,2023-02-07 14:33:56.028676,502.1604613535811
ав 760 Й5,2023-12-13 12:13:34.500299,2023-12-13 18:02:08.653607,498.6887971636046
ав 760 Й1,2023-07-28 18:20:57.536907,2023-07-29 01:09:31.492461,485.9686384774378
ав 760 Й1,2023-01-01 12:06:55.344726,2023-01-01 17:11:09.691310,500.5955611788981
ав 760 Й3,2023-07-07 19:27:52.086579,2023-07-08 02:03:54.942405,495.13587331974753
ав 760 Й5,2023-02-28 14:15:47.300593,2023-02-28 20:50:36.825378,540.0983353641973
ав 760 Й5,2023-04-29 21:28:47.851375,2023-04-30 02:36:42.565744,501.4872044861906
ав 760 Й3,2023-08-03 21:35:11.968651,2023-08-04 02:39:47.229081,477.7846207602374
ав 760 Й5,2023-05-20 10:32:42.330442,2023-05-20 17:25:58.661948,446.1875438529395
ав 760 Й3,2023-10-06 14:55:13.739799,2023-10-06 21:47:57.501898,498.08938915632984
ав 760 Й1,2023-09-05 22:20:25.220265,2023-09-06 04:24:12.462429,487.10472471510644
ав 760 Й1,2023-11-14 03:35:01.199048,2023-11-14 10:34:40.979244,502.6808314706331
ав 760 Й3,2023-10-20 02:37:22.211877,2023-10-20 09:36:44.361220,485.8094667767898
ав 760 Й1,2023-06-06 20:18:44.081681,2023-06-07 02:18:45.184527,502.8828003132608
ав 760 Й1,2023-06-12 04:08:08.798697,2023-06-12 09:53:00.117365,493.54230666655303
ав 760 Й5,2023-09-01 14:29:10.701605,2023-09-01 19:52:39.588168,527.2908407023666
ав 760 Й5,2023-04-30 23:27:18.484465,2023-05-01 04:51:28.766438,517.18336941166
ав 760 Й1,2023-12-15 03:34:30.090899,2023-12-15 09:55:04.644975,494.83482185576736
ав 760 Й5,2023-12-10 09:06:11.465036,2023-12-10 14:44:12.437834,466.2490515062866
ав 760 Й5,2023-04-23 18:06:36.852871,2023-04-23 23:25:49.554080,
ав 760 Й5,2023-11-20 12:42:27.606543,2023-11-20 19:17:57.541668,518.7040344381996
ав 760 Й5,2023-09-15 09:56:44.938052,2023-09-15 15:23:21.968132,467.6984044731993
ав 760 Й5,2023-06-21 18:34:47.228302,2023-06-22 01:34:34.259255,509.7297421451871
ав 760 Й1,2023-06-24 15:32:49.879786,2023-06-24 22:21:44.594535,548.7016298348187
ав 760 Й5,2023-10-18 08:37:25.345437,2023-10-18 14:00:47.609588,494.06326608926094
ав 760 Й5,2023-06-13 09:20:49.808666,2023-06-13 02:19:55.101857,502.68129613330535
ав 760 Й5,2023-08-04 03:34:41.857529,2023-08-04 10:24:02.235368,517.3316091232022
ав 760 Й1,2023-05-17 16:17:20.050063,2023-05-17 10:47:05.490952,505.4036692032262
ав 760 Й1,2023-02-25 18:43:07.869461,2023-02-26 01:22:18.307175,469.3872349641668
ав 760 Й5,2023-04-22 14:47:30.983599,2023-04-22 21:30:59.340975,495.3283577682138
ав 760 Й3,2023-02-14 21:30:18.282618,2023-02-15 04:05:51.862817,490.2202561943422
ав 760 Й5,2023-04-06 21:13:02.787755,2023-04-07 03:14:48.097739,548.2159282778088
ав 760 Й5,2023-05-10 09:29:54.812177,2023-05-10 15:46:28.265550,494.7955347153578
ав 760 Й5,2023-09-24 10:13:50.249037,2023-09-24 15:21:13.226778,509.5193791542901
ав 760 Й5,2023-01-05 09:52:35.245085,2023-01-05 15:49:16.146310,471.83081080808324
ав 760 Й1,2023-09-23 13:41:46.226170,2023-09-23 19:43:03.003582,522.8485206603731
ав 760 Й1,2023-03-31 10:03:46.726357,2023-03-31 15:46:34.113251,508.37152528654684
ав 760 Й3,2023-05-04 05:55:41.865216,2023-05-04 12:17:32.014316,493.8082368198054
ав 760 Й5,2023-09-18 13:19:24.126427,2023-09-18 18:24:14.936854,488.5573265874989
ав 760 Й1,2023-09-25 18:39:25.203188,2023-09-26 00:38:14.482449,514.8168378268912
ав 760 Й3,2023-05-07 01:16:47.119115,2023-05-07 08:03:32.471293,532.807235456882
ав 760 Й1,2023-03-16 15:02:34.676210,2023-03-16 20:33:49.666297,510.9629885523308
ав 760 Й5,2023-12-10 16:52:06.811417,2023-12-10 22:21:44.711664,502.25452086491293
ав 760 Й3,2023-05-13 18:05:50.682389,2023-05-14 01:02:29.757155,492.3179724534988
ав 760 Й5,2023-02-09 16:56:04.799795,2023-02-09 23:13:22.261882,489.85095020502104
ав 760 Й5,2023-10-19 09:10:33.281717,2023-10-19 15:03:46.579268,502.91457508262454
ав 760 Й3,2023-06-26 14:47:26.168973,2023-06-26 20:47:32.593825,536.4370103044771
ав 760 Й5,2023-09-27 02:48:32.521420,2023-09-27 09:36:21.509483,472.7948159109852
ав 760 Й5,2023-09-14 00:12:24.841901,2023-09-14 06:01:23.925441,482.62417899661864
ав 760 Й3,2023-01-22 21:39:30.304040,2023-01-23 04:16:58.938994,519.354557638306
ав 760 Й1,2023-05-31 02:33:57.154914,2023-05-31 07:39:46.707800,491.0567773337866
ав 760 Й3,2023-05-17 05:08:17.735901,2023-05-17 10:47:23.494489,470.8347117529949
ав 760 Й3,2023-06-29 19:46:35.518865,2023-06-30 01:31:24.838214,480.9098766308144
ав 760 Й1,2023-02-07 17:16:24.225877,2023-02-07 23:25:37.358546,481.6212432681803
ав 760 Й5,2023-03-21 17:14:13.428334,2023-03-21 22:33:48.271975,479.56964229049794
ав 760 Й1,2023-08-20 00:20:26.946306,2023-08-19 18:33:38.903409,486.14645340819266
ав 760 Й3,2023-06-02 16:16:46.853531,2023-06-02 21:59:10.829466,475.96909541376726
ав 760 Й1,2023-06-21 19:25:22.589901,2023-06-22 01:12:19.361729,469.96804116673565
ав 760 Й3,2023-09-08 13:17:30.296521,2023-09-08 20:13:31.593361,493.6557073960018
ав 760 Й5,2023-03-27 17:48:52.053243,2023-03-28 00:14:39.664097,473.9980330567959
ав 760 Й5,2023-05-28 15:17:53.440099,2023-05-28 21:03:53.842174,494.651344177841
ав 760 Й1,2023-06-03 10:59:33.432560,2023-06-03 16:10:57.456285,458.0915389638345
ав 760 Й5,2023-04-01 19:59:18.567322,2023-04-02 01:10:39.801362,492.6387607071259
ав 760 Й1,2023-11-13 01:16:28.523946,2023-11-13 07:40:30.579981,469.7962759985197
ав 760 Й5,2023-04-18 19:57:33.353100,2023-04-19 01:02:21.702492,482.04211812354646
ав 760 Й3,2023-02-18 14:06:16.916681,2023-02-18 20:57:38.341125,477.29420414054687
ав 760 Й5,2023-06-21 10:15:24.190879,2023-06-21 15:57:43.830338,530.8052070068484
ав 760 Й3,2023-05-10 16:35:39.619302,2023-05-10 21:52:39.663262,492.7331136933454
ав 760 Й5,2023-01-01 20:27:45.629221,2023-01-02 03:11:21.848113,515.9585426427875
ав 760 Й1,2023-01-04 06:40:43.094286,2023-01-04 12:15:17.247230,529.8281848451167
ав 760 Й3,2023-05-20 16:49:36.503016,2023-05-20 22:32:20.975903,456.0919577442246
ав 760 Й3,2023-01-24 17:12:05.304911,2023-01-24 22:35:10.584214,481.08825624162785
ав 760 Й1,2023-09-30 11:50:58.745736,2023-09-30 18:20:39.539247,536.1791424091248
ав 760 Й3,2023-02-01 14:02:32.637656,2023-02-01 19:58:39.219064,498.5752247665813
ав 760 Й5,2023-12-08 15:41:52.423506,2023-12-08 21:18:10.485289,486.4455331309026
ав 760 Й1,2023-07-13 02:00:13.958785,2023-07-13 08:46:06.517773,535.2504019845612
ав 760 Й1,2023-06-02 11:34:43.431099,2023-06-02 17:06:50.699404,521.8301398383566
ав 760 Й1,2023-05-06 18:43:03.385305,2023-05-07 01:10:50.993847,513.7954772942882
ав 760 Й3,2023-09-11 09:14:26.250093,2023-09-11 14:32:50.963862,518.6929648111733
ав 760 Й1,2023-03-13 09:23:43.268469,2023-03-13 02:13:14.442384,480.3494553003105
ав 760 Й1,2023-02-21 10:07:08.200128,2023-02-21 15:48:52.019019,531.6856617222193
ав 760 Й3,2023-11-25 01:35:43.849148,2023-11-25 06:40:50.078831,
ав 760 Й5,2023-07-06 01:05:27.248726,2023-07-06 07:12:48.023906,481.8497115812481
ав 760 Й5,2023-08-28 01:13:52.003269,2023-08-28 06:36:10.770674,491.3548359957408
ав 760 Й5,2023-12-07 13:42:25.743733,2023-12-07 19:36:20.762692,469.5152078459623
ав 760 Й3,2023-01-22 04:34:18.742259,2023-01-22 09:46:30.847898,490.3796724942959
ав 760 Й1,2023-05-14 20:27:58.492007,2023-05-15 01:32:51.241275,515.3897103499302
ав 760 Й5,2023-09-16 19:37:39.067513,2023-09-17 00:59:44.354404,461.90873405461747
ав 760 Й3,2023-08-29 05:24:18.415337,2023-08-29 10:53:57.334468,487.6577200240852
ав 760 Й5,2023-11-03 03:46:34.883761,2023-11-03 09:26:55.733932,536.4675080165798
ав 760 Й1,2023-09-21 01:31:26.227044,2023-09-21 07:33:53.524704,478.3614264265211
ав 760 Й3,2023-12-06 23:10:27.503085,2023-12-07 04:15:21.197301,472.12069240810933
ав 760 Й5,2023-08-22 08:39:28.514921,2023-08-22 03:04:11.576944,528.1731205569347
ав 760 Й5,2023-02-19 19:38:06.233319,2023-02-20 00:51:38.950225,496.31459958240686
ав 760 Й1,2023-12-12 17:20:06.377946,2023-12-12 22:57:54.580700,502.76403374789885
ав 760 Й5,2023-06-09 00:27:48.173006,2023-06-09 07:06:29.853615,506.86114306576775
ав 760 Й1,2023-01-06 17:56:59.062046,2023-01-06 23:45:31.556609,564.5212162420708
ав 760 Й5,2023-08-13 11:25:38.854325,2023-08-13 17:03:57.757801,524.6732856322968
ав 760 Й1,2023-10-24 23:13:30.442658,2023-10-25 04:49:03.094566,502.6197275389868
ав 760 Й5,2023-12-24 01:29:58.203809,2023-12-24 06:38:16.435197,541.2619282360737
ав 760 Й1,2023-09-07 17:39:52.923380,2023-09-08 00:28:21.443579,460.19540235335234
ав 760 Й5,2023-11-28 11:25:42.283308,2023-11-28 17:08:10.571117,563.5440939626684
ав 760 Й1,2023-08-25 00:41:52.792406,2023-08-25 06:24:15.801334,494.6002335201701
ав 760 Й5,2023-01-05 09:52:35.245085,2023-01-05 15:49:16.146310,471.83081080808324
ав 760 Й1,2023-02-18 05:17:55.896818,2023-02-18 12:07:16.552930,465.35371321705736
ав 760 Й1,2023-06-14 07:32:20.123209,2023-06-14 14:23:59.608718,490.990572937174
ав 760 Й1,2023-02-06 05:47:23.548663,2023-02-06 12:07:35.014018,517.4339383331097
ав 760 Й1,2023-09-13 09:44:56.433566,2023-09-13 16:09:05.767507,495.6042432737467
ав 760 Й5,2023-10-05 09:58:28.611554,2023-10-05 15:33:18.945609,489.5323822825747
ав 760 Й1,2023-09-29 08:47:13.978411,2023-09-29 15:33:12.537037,
ав 760 Й3,2023-01-22 12:30:45.799611,2023-01-22 18:52:00.684255,471.95942830084886
ав 760 Й5,2023-12-04 02:17:40.295845,2023-12-04 07:51:30.260322,499.0485036652304
ав 760 Й5,2023-08-20 04:33:28.323825,2023-08-20 10:25:54.192841,475.15062923884733
ав 760 Й5,2023-10-31 21:01:00.696508,2023-11-01 02:04:29.374418,476.05720412016814
ав 760 Й3,2023-12-18 09:16:38.963403,2023-12-18 15:40:02.382371,513.1319335539777
ав 760 Й1,2023-07-03 09:01:08.274111,2023-07-03 14:41:15.345448,503.1990621409353
ав 760 Й3,2023-03-31 18:05:32.482379,2023-04-01 00:25:49.290720,529.3290911256777
ав 760 Й5,2023-10-30 20:54:23.714889,2023-10-31 02:06:40.344435,529.4016413408991
ав 760 Й3,2023-07-28 02:09:59.138051,2023-07-27 20:51:15.040158,476.25599387064096
ав 760 Й3,2023-05-28 07:12:31.149695,2023-05-28 13:02:34.667707,501.0588288456749
ав 760 Й5,2023-08-09 03:29:04.432071,2023-08-09 10:26:02.697655,484.10618759821085
ав 760 Й5,2023-01-22 16:04:03.588232,2023-01-22 22:52:03.612643,530.0532785531408
ав 760 Й3,2023-03-11 09:20:51.801661,2023-03-11 15:49:16.278668,488.15503975613683
ав 760 Й1,2023-04-13 10:32:38.413010,2023-04-13 17:19:08.810426,469.49044548316994
ав 760 Й1,2023-01-12 19:54:41.522173,2023-01-13 02:04:22.367331,482.21084157612137
ав 760 Й1,2023-09-17 20:10:30.697180,2023-09-18 01:13:09.691575,445.4177765630177
ав 760 Й5,2023-03-05 22:07:55.408347,2023-03-06 04:04:37.710458,470.22476120707864
ав 760 Й5,2023-10-13 10:42:48.047415,2023-10-13 17:26:08.512669,507.80456620087773
ав 760 Й5,2023-02-17 18:27:25.765559,2023-02-17 23:50:54.936358,489.46011335424157
ав 760 Й5,2023-12-03 17:51:22.143051,2023-12-03 23:59:55.187366,
ав 760 Й1,2023-02-15 18:17:08.711877,2023-02-16 00:34:56.322446,467.26962172608114
ав 760 Й1,2023-12-14 09:36:17.066389,2023-12-14 15:47:53.614210,500.8184419477988
ав 760 Й1,2023-10-01 21:11:04.571026,2023-10-02 04:02:12.677787,545.583623175366
ав 760 Й1,2023-04-27 10:09:38.430808,2023-04-27 16:30:29.341825,467.6002720167716
ав 760 Й1,2023-04-07 23:10:01.582216,2023-04-08 04:26:37.806904,529.8703970526195
ав 760 Й5,2023-09-28 12:08:55.702895,2023-09-28 17:17:38.057149,497.9154994711227
ав 760 Й1,2023-04-02 21:03:38.741307,2023-04-03 02:05:03.512595,491.95252151569287
ав 760 Й3,2023-08-27 11:47:32.475459,2023-08-27 17:18:43.369575,508.7351637702016
ав 760 Й3,2023-10-26 21:05:24.160043,2023-10-27 03:36:26.232950,496.24245603508876
ав 760 Й5,2023-12-16 02:31:16.120123,2023-12-16 08:06:26.504754,517.8567970306406
ав 760 Й3,2023-12-19 12:33:35.011501,2023-12-19 19:26:46.176308,493.74430105004717
ав 760 Й3,2023-09-26 23:33:29.112420,2023-09-27 05:41:54.060997,503.2766797890508
ав 760 Й3,2023-03-21 14:08:54.910331,2023-03-21 20:16:30.192989,504.1513549924727
ав 760 Й3,2023-10-28 14:19:28.390984,2023-10-28 21:03:34.542345,537.8366440100757
ав 760 Й1,2023-03-02 17:58:56.090403,2023-03-03 00:27:23.767686,474.69404738708505
ав 760 Й1,2023-07-27 16:27:47.935143,2023-07-27 23:02:02.236628,470.4067911505582
ав 760 Й5,2023-10-31 12:58:05.105127,2023-10-31 18:10:33.767681,511.6615447347254
ав 760 Й3,2023-06-12 17:14:12.781380,2023-06-12 23:28:01.692865,500.7916165463616
ав 760 Й5,2023-06-20 09:44:26.545558,2023-06-20 16:11:49.678198,482.07126468945626
ав 760 Й3,2023-10-17 07:15:36.320401,2023-10-17 13:40:56.346769,486.1616803237144
ав 760 Й1,2023-05-12 07:52:48.945047,2023-05-12 13:12:55.441287,512.304144184697
ав 760 Й5,2023-09-22 12:41:28.093089,2023-09-22 19:08:54.711600,482.939024498049
ав 760 Й5,2023-08-06 23:44:10.353172,2023-08-07 04:50:28.739259,504.76049035330357
ав 760 Й1,2023-08-06 14:19:53.650405,2023-08-06 19:44:39.010725,482.7525967522906
ав 760 Й3,2023-01-31 20:48:22.086987,2023-02-01 03:36:34.308975,497.0981090312267
ав 760 Й5,2023-12-10 01:29:36.437630,2023-12-10 06:51:01.462182,518.3900347423354
ав 760 Й1,2023-05-01 14:51:38.324569,2023-05-01 19:59:01.503136,514.3856041420835
ав 760 Й5,2023-06-02 07:32:14.468006,2023-06-02 13:09:23.457553,497.32259916064544
ав 760 Й5,2023-02-11 02:51:02.375967,2023-02-11 09:40:17.108677,512.4781155504303
ав 760 Й5,2023-05-13 08:08:43.658721,2023-05-13 14:57:25.183904,521.9529120232564
ав 760 Й5,2023-01-22 08:17:21.415072,2023-01-22 13:46:10.300278,439.0941669267926
ав 760 Й3,2023-12-05 03:20:49.859226,2023-12-05 09:47:19.121533,508.6904772836105
ав 760 Й3,2023-02-15 15:53:46.111352,2023-02-15 22:10:13.894216,471.3641479758493
ав 760 Й3,2023-04-28 01:31:33.773663,2023-04-28 07:37:03.244290,487.5639054878397
ав 760 Й3,2023-06-09 08:56:23.638025,2023-06-09 13:58:11.006491,482.10339531554297
ав 760 Й5,2023-07-07 11:17:23.610012,2023-07-07 16:37:11.257251,522.2757933438093
ав 760 Й1,2023-12-30 15:44:15.075279,2023-12-30 10:58:14.782114,513.5979942746975
ав 760 Й5,2023-03-29 05:13:10.722306,2023-03-29 11:31:09.261755,436.9631413985243
ав 760 Й3,2023-12-31 10:51:56.512697,2023-12-31 16:25:22.694832,490.5235985717591
ав 760 Й1,2023-12-30 08:08:55.359257,2023-12-30 13:34:18.596998,506.7384116080672
ав 760 Й3,2023-11-02 11:54:44.951096,2023-11-02 06:30:12.555729,549.7518736936722
ав 760 Й5,2023-07-16 10:55:18.885656,2023-07-16 05:07:28.291807,462.55143981776234
ав 760 Й3,2023-07-09 05:22:14.105647,2023-07-09 11:32:19.394610,524.3582010773921
ав 760 Й1,2023-11-18 12:51:30.022943,2023-11-18 19:37:16.265883,497.1161231748701
ав 760 Й1,2023-02-27 04:47:20.868901,2023-02-27 11:03:05.326849,559.359174565951
ав 760 Й1,2023-11-21 09:20:05.344258,2023-11-21 15:36:11.619749,
ав 760 Й1,2023-05-30 00:13:00.037202,2023-05-30 06:50:33.761314,520.944662508775
ав 760 Й1,2023-01-09 05:56:29.953840,2023-01-09 11:51:43.047009,466.7497950401688
ав 760 Й5,2023-08-26 05:32:07.207970,2023-08-26 11:57:57.236175,489.11603662920635
ав 760 Й5,2023-10-01 16:44:02.048289,2023-10-01 22:17:00.349544,514.3033716026524
ав 760 Й3,2023-01-09 04:42:33.329808,2023-01-09 10:41:28.111104,524.0652971434366
ав 760 Й1,2023-11-19 23:08:35.293916,2023-11-20 06:06:10.433283,470.0092708315732
ав 760 Й5,2023-05-23 16:23:58.764928,2023-05-23 22:42:42.483642,508.68165376181076
ав 760 Й5,2023-05-25 19:21:40.253995,2023-05-26 02:05:55.655697,485.2766035084628
ав 760 Й3,2023-02-04 11:20:17.585440,2023-02-04 17:47:07.429472,504.1106029382819
ав 760 Й1,2023-07-19 19:56:42.224536,2023-07-20 01:45:05.193044,524.0890807694419
ав 760 Й5,2023-09-29 03:42:13.740960,2023-09-29 09:01:30.691956,518.6658686195613
ав 760 Й1,2023-10-02 23:06:25.502188,2023-10-03 05:50:44.748952,543.1553393598524
ав 760 Й3,2023-09-20 12:41:28.555279,2023-09-20 17:55:22.033911,538.9771876239498
ав 760 Й1,2023-10-08 13:23:27.604045,2023-10-08 19:05:21.927233,480.86855245379365
ав 760 Й1,2023-03-18 09:48:20.468610,2023-03-18 16:21:19.793746,502.6893840299152
ав 760 Й5,2023-06-01 22:31:47.284074,2023-06-02 05:13:43.287028,474.69620531821954
ав 760 Й3,2023-05-03 20:47:36.045789,2023-05-04 02:58:05.417516,495.4315229540636
ав 760 Й3,2023-10-05 22:22:10.143809,2023-10-06 05:01:09.412558,514.5169740111874
ав 760 Й1,2023-09-04 14:03:10.813137,2023-09-04 19:27:00.542194,542.0810027700628
ав 760 Й1,2023-12-22 16:11:00.174737,2023-12-22 22:45:04.218285,539.7929046407596
ав 760 Й5,2023-11-09 06:54:06.767106,2023-11-09 13:03:52.415240,526.397417896757
ав 760 Й3,2023-12-30 00:29:13.323506,2023-12-30 07:02:11.690821,529.5772916591362
ав 760 Й3,2023-02-12 12:47:45.992554,2023-02-12 18:11:32.140177,496.6093920724797
ав 760 Й1,2023-11-27 16:50:20.016196,2023-11-27 22:19:13.053814,517.3668737792485
ав 760 Й3,2023-06-11 01:16:21.002475,2023-06-11 06:18:46.081212,582.5275010293616
ав 760 Й1,2023-05-20 04:33:42.722708,2023-05-20 10:14:45.077214,504.7159416430507
ав 760 Й5,2023-02-01 03:04:48.451367,2023-02-01 08:08:29.067466,520.3232809053653
ав 760 Й1,2023-05-09 18:24:54.212092,2023-05-10 01:19:42.455709,
ав 760 Й1,2023-08-08 10:28:26.806679,2023-08-08 15:43:35.020840,493.88567147790303
ав 760 Й5,2023-11-18 04:02:31.323678,2023-11-18 09:33:23.077689,467.82673077358464
ав 760 Й3,2023-11-11 02:52:06.156683,2023-11-11 08:00:36.356191,499.9863785618677
ав 760 Й5,2023-03-18 21:42:17.232111,2023-03-19 03:45:59.812567,505.2841387154574
ав 760 Й3,2023-05-27 21:56:09.152976,2023-05-28 04:25:55.686032,501.52157199151156
ав 760 Й3,2023-10-12 14:37:52.127416,2023-10-12 20:06:22.195661,507.1610962391633
ав 760 Й3,2023-07-03 08:33:30.288076,2023-07-03 13:45:58.386725,515.651314855253
ав 760 Й5,2023-12-03 01:25:27.324486,2023-12-03 07:56:41.481819,465.79081666167343
ав 760 Й1,2023-06-29 09:14:48.058016,2023-06-29 15:20:27.045412,453.7121887026898
ав 760 Й5,2023-12-23 00:33:49.980047,2023-12-23 06:25:15.635191,514.776177752683
ав 760 Й3,2023-02-15 06:47:44.153783,2023-02-15 13:18:38.253423,
ав 760 Й5,2023-04-25 10:45:26.514120,2023-04-25 16:01:38.534699,521.3418532448583
ав 760 Й3,2023-06-21 00:41:39.751222,2023-06-21 06:02:06.129767,488.477185760113
ав 760 Й3,2023-04-23 16:13:59.340490,2023-04-23 22:11:12.558669,519.841221198379
ав 760 Й3,2023-02-17 20:24:19.148818,2023-02-18 02:07:14.123805,502.66103004295417
ав 760 Й3,2023-12-25 09:29:08.219122,2023-12-25 15:54:24.365021,521.3414913140314
ав 760 Й3,2023-02-09 02:20:50.175161,2023-02-09 07:55:46.163331,494.81436867362294
ав 760 Й5,2023-04-24 18:39:19.344765,2023-04-24 23:46:31.317058,457.3885749771888
ав 760 Й3,2023-11-23 06:53:16.777814,2023-11-23 13:23:09.242266,503.41063993822183
ав 760 Й5,2023-03-08 18:04:20.306656,2023-03-09 00:13:13.833468,451.9580840415083
ав 760 Й1,2023-11-06 23:32:00.711495,2023-11-07 06:09:01.791456,463.1525081804224
ав 760 Й3,2023-04-24 00:27:18.590606,2023-04-24 07:26:36.578956,547.8292664015494
ав 760 Й1,2023-04-15 15:25:02.201494,2023-04-15 21:25:19.562740,542.4279425176707
ав 760 Й3,2023-10-28 23:51:41.377007,2023-10-29 05:23:20.776402,508.51266456685465
ав 760 Й1,2023-08-09 03:23:19.999391,2023-08-09 09:54:43.533557,497.62307227908667
ав 760 Й1,2023-08-05 12:47:52.157388,2023-08-05 18:27:45.012647,524.6664631689746
ав 760 Й5,2023-02-07 21:54:41.831064,2023-02-08 04:23:48.568567,504.16588946665667
ав 760 Й5,2023-12-22 16:40:17.887255,2023-12-22 22:09:14.218698,488.197746453939
ав 760 Й5,2023-05-20 19:42:48.838531,2023-05-21 02:02:30.638195,511.260192299037
ав 760 Й5,2023-12-16 19:09:33.983775,2023-12-17 00:55:12.241470,473.6820908142701
ав 760 Й3,2023-04-12 07:12:00.815591,2023-04-12 13:24:54.008276,504.9259876146422
ав 760 Й3,2023-03-27 00:37:47.875373,2023-03-27 06:50:21.629478,547.5695895942962
ав 760 Й5,2023-07-17 10:26:04.407091,2023-07-17 16:46:19.674799,511.37714818142524
ав 760 Й3,2023-02-17 02:00:36.030960,2023-02-17 08:17:15.874362,507.5727257291452
